Date,Close,High,Low,Open,Volume
2020-01-02,207.953857421875,207.9637649262208,204.47441752544307,204.95023487537443,12077100
2020-01-03,206.85348510742188,208.56842088449835,205.14845683304864,205.4062031629161,11188400
2020-01-06,210.74928283691406,210.92770864240686,204.72220857183618,204.900634377329,17058900
2020-01-07,211.2052764892578,212.7120488834595,209.90668266717276,210.96737540793467,14912400
2020-01-08,213.3464813232422,214.35760631734092,210.7592011294325,211.14580552041744,13475000
2020-01-09,216.39968872070312,216.47899413112594,214.39726870391826,215.64629488466662,12642800
2020-01-10,216.1617431640625,217.96590697301042,215.5273150927095,217.29181863884628,12119400
2020-01-13,219.97824096679688,220.0377162368791,217.3017479313842,217.68835231287758,14463400
2020-01-14,217.15306091308594,220.44416728003057,216.72681136156237,219.68086596283632,13288900
2020-01-15,219.224853515625,219.7502385844087,218.22365114653817,218.6895609435289,10036500
2020-01-16,219.83946228027344,220.69197645305633,218.47147055219048,220.6325011824369,10015300
2020-01-17,220.2062530517578,220.3549412394602,218.61026762459173,220.09721000545602,15905900
2020-01-21,219.51235961914062,220.43425667675686,217.21254803831434,220.22609320450323,14275800
2020-01-22,219.3933868408203,220.81093123768824,219.35372657567254,220.37475907681832,12212800
2020-01-23,217.84695434570312,219.5619053548799,217.36122954189034,218.82834170856364,11195000
2020-01-24,216.04281616210938,219.849385004895,214.22874465282248,218.87792022361282,11905800
2020-01-27,212.99952697753906,214.17917031016634,210.6501629417429,211.24494592278575,13810700
2020-01-28,215.8941192626953,216.8358615605444,211.66130074124504,214.2584886549919,13413800
2020-01-29,221.2867431640625,222.24830037009562,216.54835503324057,219.5123320537504,33181300
2020-01-30,207.70602416992188,209.58947847472322,202.96763564432172,204.7321393985765,48775500
2020-01-31,200.15235900878906,206.8733372918856,199.30975228448216,206.61559093454187,31359900
2020-02-03,202.41250610351562,203.35423322426226,200.73721531848193,201.6690349356694,15495600
2020-02-04,208.00338745117188,208.766688674191,203.4136877364672,204.82132452213955,19628900
2020-02-05,208.2809600830078,210.87814773155097,206.89315335308982,210.6600616559983,12538200
2020-02-06,209.0145263671875,209.35156298788317,207.5176614545207,208.63782948172818,10567500
2020-02-07,210.48162841796875,210.9673683192804,208.10251180296524,208.46930116761217,12242500
2020-02-10,211.2052764892578,211.93884011724154,208.82617492027316,209.67868908891847,11856400
2020-02-11,205.3863983154297,209.02444888187566,204.71230989966838,208.36028309599743,25030800
2020-02-12,208.92529296875,209.38129524606632,205.59454173422142,206.04063650858083,13813700
2020-02-13,211.28457641601562,212.46421966686736,207.3590422903707,207.69609402344153,15396600
2020-02-14,212.3155517578125,213.0590229935194,210.7988716470473,212.13712592170413,10741700
2020-02-18,215.90403747558594,216.08246330144772,211.54233073434534,211.69103404852362,15609200
2020-02-19,215.59674072265625,216.41951733330308,214.22874887291087,216.09238818984397,12135100
