generation,best_fitness,avg_fitness,mutation_rate
0,0.8134146341463415,-0.10417721948668597,0.15
1,0.8585714285714287,0.18860692720395514,0.1425
2,0.8941176470588236,0.25533972826683615,0.135375
3,0.8941176470588236,0.29302121864966246,0.12860624999999998
4,0.9202229973643172,0.30258812297874776,0.12217593749999997
5,0.9202229973643172,0.2693234253070598,0.11606714062499997
6,0.9653846153846155,0.4467523680595651,0.11026378359374997
7,0.9653846153846155,0.4604616461862629,0.10475059441406247
8,1.0,0.3826453468699519,0.09951306469335934
9,1.0,0.42225041398968394,0.09453741145869136
10,1.0,0.3977264264290253,0.0898105408857568
11,1.0,0.4362742771545058,0.08532001384146895
12,1.0,0.4281475861644088,0.0810540131493955
13,1.0,0.5687355569707467,0.07700131249192572
14,1.0,0.5046772549855395,0.07315124686732943
15,1.0,0.6902597454119994,0.06949368452396296
16,1.0,0.5434927249203778,0.06601900029776481
17,1.0,0.4718580138382176,0.06271805028287657
18,1.0,0.6306013282300647,0.05958214776873273
19,1.0,0.6519159177352332,0.056603040380296094
20,1.0,0.5933638364989384,0.05377288836128129
21,1.0,0.6941327152631248,0.05108424394321722
22,1.0,0.749612896572273,0.04853003174605636
23,1.0,0.7064971998154922,0.046103530158753535
24,1.0,0.7640692919198568,0.04379835365081586
25,1.0,0.8592911300322874,0.04160843596827506
26,1.0,0.8490264392463831,0.039528014169861306
27,1.0,0.8420638609987546,0.03755161346136824
28,1.0,0.7898141238146598,0.05632742019205236
29,1.0,0.7234442502535081,0.05351104918244974
30,1.0,0.7485475130887448,0.05083549672332725
31,1.0,0.8411755597281306,0.04829372188716089
32,1.0,0.774073027068385,0.04587903579280284
33,1.0,0.7668928195886167,0.043585084003162695
34,1.0,0.8068779108453792,0.04140582980300456
35,1.0,0.7305483323704236,0.03933553831285433
36,1.0,0.7869532113375932,0.03736876139721161
37,1.0,0.7791999389105563,0.03550032332735103
38,1.0,0.7278350188007185,0.03372530716098347
39,1.0,0.8265306638157005,0.0320390418029343
40,1.0,0.7388936004727863,0.030437089712787583
41,1.0,0.7492373607601697,0.028915235227148204
42,1.0,0.8391124593846276,0.027469473465790793
43,1.0,0.8013044341141843,0.02609599979250125
44,1.0,0.8233307836638643,0.024791199802876186
45,1.0,0.8601311217697759,0.023551639812732374
46,1.0,0.8911099109224109,0.022374057822095755
47,1.0,0.8032909702915727,0.021255354930990965
48,1.0,0.8278797373417665,0.031883032396486446
49,1.0,0.8340707345167655,0.030288880776662124
50,1.0,0.9194018260248524,0.028774436737829017
51,1.0,0.8239897688174439,0.027335714900937565
52,1.0,0.899524078779513,0.025968929155890684
53,1.0,0.9182003466451047,0.024670482698096147
54,1.0,0.8391432419783754,0.023436958563191338
55,1.0,0.8115568973813784,0.02226511063503177
56,1.0,0.7994269862028638,0.02115185510328018
57,1.0,0.809130082319048,0.02009426234811617
58,1.0,0.8922137237762239,0.01908954923071036
59,1.0,0.9615690949070836,0.01813507176917484
60,1.0,0.9219880506069146,0.017228318180716098
61,1.0,0.8631602355977357,0.016366902271680292
62,1.0,0.8596828223302083,0.015548557158096277
63,1.0,0.8925903232693336,0.014771129300191463
64,1.0,0.9021746116443173,0.014032572835181889
65,1.0,0.8208490415435359,0.013330944193422794
66,1.0,0.8628882575757576,0.012664396983751654
67,1.0,0.9444326923076923,0.01203117713456407
68,1.0,0.9404069227732971,0.018046765701846105
69,1.0,0.8972551778067123,0.0171444274167538
70,1.0,0.8725114081212394,0.016287206045916106
71,1.0,0.9229188908868518,0.0154728457436203
72,1.0,0.9287358058608058,0.014699203456439285
73,1.0,0.8725340386339919,0.01396424328361732
74,1.0,0.9777922081555682,0.013266031119436453
75,1.0,0.9487154646190843,0.01260272956346463
76,1.0,0.9608163961038961,0.011972593085291397
77,1.0,0.9643016912759033,0.011373963431026826
78,1.0,0.9459244738162849,0.010805265259475484
79,1.0,0.9809775641025641,0.01026500199650171
80,1.0,0.9632400932400932,0.01
81,1.0,0.9733778548369678,0.01
82,1.0,0.9813574561403509,0.01
83,1.0,0.9283385759683502,0.01
84,1.0,0.9650997960372959,0.01
85,1.0,0.9599758951826914,0.01
86,1.0,0.958633836669488,0.01
87,1.0,0.9250526468753375,0.01
88,1.0,0.9777627068391245,0.015
89,1.0,0.9442919642857143,0.014249999999999999
90,1.0,0.9127639170260317,0.013537499999999997
91,1.0,0.9553464666363454,0.012860624999999997
92,1.0,0.945251350651431,0.012217593749999997
93,1.0,0.9743684126408225,0.011606714062499997
94,1.0,0.8824439102564103,0.011026378359374997
95,1.0,0.9153397435897436,0.010475059441406247
96,1.0,0.9306097433214469,0.01
97,1.0,0.8996875000000001,0.01
98,1.0,0.903411488189405,0.01
99,1.0,0.95,0.01
100,1.0,0.9323724554776948,0.01
101,1.0,0.9782272435897436,0.01
102,1.0,0.898328746141745,0.01
103,1.0,0.9625238095238096,0.01
104,1.0,0.9289161399299054,0.01
105,1.0,0.9494230769230769,0.01
106,1.0,0.9935891641319288,0.01
107,1.0,0.8969148905843568,0.01
108,1.0,0.9415197583860874,0.015
109,1.0,0.8955997242647058,0.014249999999999999
110,1.0,0.9445904791580861,0.013537499999999997
111,1.0,0.9313690476190476,0.012860624999999997
112,1.0,0.8777395823022013,0.012217593749999997
113,1.0,0.9306953161174896,0.011606714062499997
114,1.0,0.9284336691941382,0.011026378359374997
115,1.0,0.9476299205973912,0.010475059441406247
116,1.0,0.9486882049834454,0.01
117,1.0,0.9108705017530571,0.01
118,1.0,0.9577805998584997,0.01
119,1.0,0.8666666666666667,0.01
120,1.0,0.9463762908855907,0.01
121,1.0,0.9467412280701754,0.01
122,1.0,0.9330448717948717,0.01
123,1.0,0.9327564102564102,0.01
124,1.0,0.9324771967966928,0.01
125,1.0,0.9146187526899825,0.01
