Date,Close,High,Low,Open,Volume
2023-08-04,320.2035827636719,327.3934767757319,319.6760561560359,324.2088199611453,23741500
2023-08-07,322.4796447753906,323.45653023504116,319.94951501235715,320.7798736154958,17741500
2023-08-08,318.5135192871094,321.151122177393,315.5340303066097,319.4024887084689,22327600
2023-08-09,314.7818908691406,319.54906805843905,313.62914308212316,318.92387671073834,22373300
2023-08-10,315.4656982421875,320.67251582192995,313.7561482330681,318.48427153797036,20113700
2023-08-11,313.59002685546875,314.9576606059445,311.83161505156005,312.8573627235517,24355500
2023-08-14,316.5500183105469,316.56954529016974,312.6815298680751,313.9612774318456,18836100
2023-08-15,314.4203186035156,317.5756691585243,313.48251697268347,315.5339822625221,16966300
2023-08-16,313.6568298339844,317.5922437105838,313.0694515072215,314.0484054267254,20698900
2023-08-17,310.2108459472656,315.0958152353926,309.55493383854684,313.7938199901148,21257200
2023-08-18,309.8193054199219,311.679311641093,304.9930405423695,307.8711670676138,24755000
2023-08-21,315.105712890625,315.97696640050947,310.36757919700125,311.2388327068857,24040000
2023-08-22,315.6734313964844,319.21723934340076,314.6944776045053,318.6494592891844,16084600
2023-08-23,320.11798095703125,322.2716918616051,316.65247518341954,317.00491418385315,21166400
2023-08-24,313.23583984375,325.97203798658785,313.2260407459276,325.84476921608996,23281400
2023-08-25,316.1824951171875,318.5123799630537,312.09044570865603,314.70426538436715,21684100
2023-08-28,316.88739013671875,319.2858092722639,314.949050654982,318.8061314202153,14808500
2023-08-29,321.4982604980469,322.056271402599,315.1056925945481,315.1056925945481,19284600
2023-08-30,321.8702392578125,322.86876141280084,319.57949087262745,321.75276957784916,15222100
2023-08-31,320.8619384765625,323.94563727355137,319.9025529034829,322.2716344766663,26411000
2023-09-01,321.7430419921875,325.0029458369382,319.90260359622704,324.33726425232044,14942000
2023-09-05,326.5300598144531,327.80271780347465,321.7429908017799,322.0758315411327,18553900
2023-09-06,325.8741455078125,327.42087936565457,323.23095829944674,326.3636224074877,17535800
2023-09-07,322.96661376953125,326.0698802204904,322.10512974677425,324.3175746347369,18381000
2023-09-08,327.23492431640625,329.0851616119029,322.5261582327596,323.14290399792515,19530100
2023-09-11,330.82769775390625,331.2976064014658,328.37051379787096,330.14241804396147,16583300
2023-09-12,324.7875671386719,329.70193547979426,324.50369198075106,328.7523488775512,17565500
2023-09-13,328.98724365234375,329.76062559468676,324.2001746396606,324.33721264984047,16544400
2023-09-14,331.57171630859375,333.6862305598508,329.4865396056531,332.0122276628957,20267000
2023-09-15,323.2701110839844,330.2989918946616,322.7121002719872,329.8291132111252,37679800
2023-09-18,322.134521484375,323.4463159361462,319.4913343854658,320.9010301881777,16834200
2023-09-19,321.7331237792969,322.4575698240528,317.6802710436974,319.30533775178856,16505900
2023-09-20,314.0190124511719,322.65339248865484,313.76450476801705,322.5750893265996,21436500
2023-09-21,312.80511474609375,318.50263318201627,308.37045511046944,312.54080796824985,35560400
2023-09-22,310.3381042480469,314.68466081747965,309.4961885790443,314.5573920637111,21447900
2023-09-25,310.8570251464844,310.98429393163934,308.3704739123921,309.92700700519936,17836000
2023-09-26,305.57061767578125,309.2318948987817,303.4952107676556,308.49767963479206,26297600
2023-09-27,306.2070007324219,307.6852008158054,303.1722376476752,305.7272930031046,19410100
2023-09-28,307.03912353515625,308.8403951730469,302.9373041972711,304.44487173232886,19683600
2023-09-29,309.1046447753906,312.74635389934775,308.3508611473558,311.06255226407086,24147300
2023-10-02,315.02734375,315.1154758886586,308.5466739037748,309.62352913697714,20570000
2023-10-03,306.79437255859375,314.6260036436558,304.6602303826851,314.0777619824239,21033500
2023-10-04,312.24713134765625,313.3044183025866,307.391528310135,307.4208957324774,20720100
2023-10-05,312.6387023925781,313.2456789043345,308.2725763744339,312.3743955953389,16965600
2023-10-06,320.3724670410156,322.26184092251725,309.6431106472469,309.8878491254301,25673600
2023-10-09,322.8785705566406,323.3484492911128,316.37830256029935,317.9152672966711,19891200
2023-10-10,321.4786376953125,324.131594004222,320.7737897972471,323.99452613848536,20557100
2023-10-11,325.423828125,325.81540366125716,322.21286092721374,324.23927254305164,20063200
2023-10-12,324.1903381347656,326.6083551720829,321.8016885159057,323.6127589882386,19313100
2023-10-13,320.83258056640625,326.80417560812504,319.49138859402285,325.38471034218486,21072400
2023-10-16,325.63922119140625,329.06555964733286,323.6421469834392,324.0826582883067,22158000
2023-10-17,325.0714111328125,326.4419405397074,320.51928173209353,322.65339394249423,18338500
2023-10-18,323.1624755859375,328.5271540118079,321.3905713182834,325.49239077773996,23153600
2023-10-19,324.34698486328125,329.78996567974724,323.9456102144574,325.1595033838665,25052100
2023-10-20,319.7948303222656,324.9343374400908,318.6005055684448,324.73853474262626,25027700
2023-10-23,322.38909912109375,325.7273354388913,317.56286365993043,318.620120705819,24374700
2023-10-24,323.5736083984375,324.8560355263617,320.70528084515973,324.3273920928105,31153600
2023-10-25,333.500244140625,338.91385810810175,330.5144167677778,337.7586697804962,55053800
2023-10-26,320.9891052246094,334.43991791817587,320.0590873690355,333.3728620958973,37828500
2023-10-27,322.8687744140625,329.63334926048014,321.4884458683103,323.4757210351802,29856500
2023-10-30,330.2109069824219,332.3058824741977,324.84622935304117,326.39299310170355,22828100
2023-10-31,330.9941101074219,331.86539347468425,327.6461042839537,331.7185563552872,20265300
2023-11-01,338.7865295410156,340.10812307119625,332.50163335597534,332.63870122035286,28158800
2023-11-02,340.9892272949219,341.48847346531505,337.5139230484177,339.93194035995595,24348100
2023-11-03,345.3748474121094,346.93141005833866,340.0199695710902,342.2715809671664,23637700
2023-11-06,349.0263671875,350.0151200008031,345.91330154053924,346.0112028872033,23828300
2023-11-07,352.94219970703125,354.83157330344505,350.10323976353783,351.8359771725129,25833900
2023-11-08,355.55609130859375,356.2119737336277,352.96183940642334,354.06806216465225,26767800
2023-11-09,353.098876953125,357.1125938314782,352.77580544293505,354.67497835793193,24847300
2023-11-10,361.8899230957031,362.3108661279153,353.4709130749397,353.8820570074666,28042100
2023-11-13,358.96282958984375,360.7151655370174,358.1992466988061,360.4704270478989,19986500
2023-11-14,362.47723388671875,364.1218990717547,359.61870535436486,363.20168005612413,27683900
2023-11-15,362.6244201660156,366.0184671527949,360.1131840283514,364.20372057822027,26860100
2023-11-16,369.0005187988281,369.17708096054344,363.1246629725075,363.88979560921166,27182300
2023-11-17,362.8009948730469,367.2348369276998,360.00530734381556,366.4893122703207,40157000
2023-11-20,370.2463073730469,371.64904556813445,363.9290460653395,364.1448542442713,52465100
2023-11-21,365.9595947265625,369.0495522871196,364.0467481750121,368.5100468166504,28423100
2023-11-22,370.6484680175781,372.5514954656195,367.8233538705503,370.7956031427492,23345300
2023-11-24,370.2364196777344,370.7661360069796,367.9900871592884,370.1383196262545,10176600
2023-11-27,371.3939514160156,373.3852898149662,369.02991062580026,369.59884307126106,22179200
2023-11-28,375.4060363769531,375.70030662709087,370.9525569972749,371.1389381343408,20453100
2023-11-29,371.62945556640625,376.9755653604363,370.2463253437472,376.4458788431164,28963400
2023-11-30,371.68829345703125,372.8457964517108,368.3138546072338,371.27628513665223,30554400
2023-12-01,367.3721008300781,370.9525282974443,364.2330787037679,369.5792173431587,33040500
2023-12-04,362.1045227050781,362.47725508494324,355.98343139448775,362.06527668869364,32063300
2023-12-05,365.4200439453125,365.9693683802573,358.65155863650625,359.46575623768496,23065000
2023-12-06,361.7709655761719,367.0484320232483,361.0156519151652,366.42064545969674,21182100
2023-12-07,363.8799743652344,364.3704447283438,359.3382140130918,361.21181439248187,23118900
2023-12-08,367.0975036621094,367.3231008977417,361.2118585847211,362.16337240300305,20154400
2023-12-11,364.2232971191406,364.51759731266617,359.12242306000167,361.4570668899954,27708800
2023-12-12,367.2445983886719,367.28384440026525,363.3992975227853,363.7818787799653,24838300
2023-12-13,367.23480224609375,370.4424978188213,363.70340938140794,368.8533485777596,30955500
2023-12-14,358.9556579589844,366.63644114858533,357.18997650221536,366.19500581642444,43277500
2023-12-15,363.6642150878906,365.30236955673547,359.2990162951195,359.8581597688427,78502300
2023-12-18,365.5475769042969,365.89091216563435,361.65324079721444,362.4085843593443,21802900
2023-12-19,366.14593505859375,366.14593505859375,362.7911046946417,364.4096508615579,20603700
2023-12-20,363.5562744140625,368.8631677330293,363.46799333439736,367.852799906723,26316700
2023-12-21,366.420654296875,367.27406804850153,362.9873613143247,365.45932148482285,17708000
2023-12-22,367.4407958984375,368.02936637236263,365.60644137118885,366.55795515551875,17107500
2023-12-26,367.5192565917969,369.7558002532684,366.38136175547834,367.8527728468658,12673100
2023-12-27,366.9405212402344,367.9116430236214,365.70452628978785,366.5677589576593,14905400
2023-12-28,368.12744140625,369.2849443001597,367.0287925621367,368.2157224809446,14327000
2023-12-29,368.87298583984375,369.9716347431921,366.361779793351,368.8337398258849,18730800
2024-01-02,363.801513671875,368.7356447522221,359.7796503608471,366.73451711634624,25258600
2024-01-03,363.53662109375,366.14592688839195,361.4864586699457,361.97692900872954,23083500
2024-01-04,360.9273376464844,365.9889954484458,360.1720240549271,363.6053166389914,20901500
2024-01-05,360.740966796875,364.96881910463645,359.5147908390338,361.93771572916546,21004600
2024-01-08,367.5487060546875,368.04899543580075,361.9769695664422,362.26142084093584,23134000
2024-01-09,368.62774658203125,368.8239167777909,364.1154129764403,364.91979160608497,20830000
2024-01-10,375.4747009277344,376.84804200266086,369.1476507008414,369.1966857666869,25514200
2024-01-11,377.2992248535156,383.23390409247884,373.1302268937335,378.6431088178606,27850800
2024-01-12,381.0660400390625,381.27202920676456,377.31883933016337,378.1428259369064,21661200
2024-01-16,382.831787109375,386.52013440392574,380.2322997601581,386.1571910674611,27202300
2024-01-17,382.0469970703125,382.67478358686355,377.47580955942465,380.58540492477397,22234100
2024-01-18,386.3631286621094,386.48083676243556,382.68460084723523,384.2541120354354,23392100
2024-01-19,391.0716552734375,391.0716552734375,386.0001785110236,388.21711414753673,29331100
2024-01-22,388.9528503417969,392.9845027036078,386.0884900033909,392.39593223013395,27016900
2024-01-23,391.29730224609375,391.7681646348443,386.42202498468174,388.2073445307626,20525900
2024-01-24,394.88751220703125,397.89900754206303,392.8177415608544,393.88696340305137,24867000
2024-01-25,397.1534729003906,399.25270045475327,394.858075159448,396.6139674673759,21021200
2024-01-26,396.23138427734375,398.4287118822507,394.75997317345707,396.66300059602537,17803300
2024-01-29,401.91107177734375,402.16612596865383,396.6237864171102,398.3208248033987,24510200
2024-01-30,400.8025817871094,405.1775691973873,398.7033841260815,404.40264755037606,33477600
2024-01-31,390.00244140625,407.404352059521,389.6394980894709,399.20367116692984,47871100
2024-02-01,396.0843200683594,400.22389191253944,394.14204628655096,394.17147331645987,30657700
2024-02-02,403.3824157714844,404.7851537180333,395.8684067912117,396.1136419540042,28256700
2024-02-05,397.9185791015625,403.32357180404665,396.2902139876251,402.0875769731937,25352300
2024-02-06,397.76165771484375,400.1944015675409,395.23084373526007,398.14423897907153,18382600
2024-02-07,406.15850830078125,406.4037434899342,399.63525825649936,399.67450426882596,22340500
2024-02-08,406.21734619140625,407.63972220628386,404.6674730294275,406.15849214322577,21225300
2024-02-09,412.5346374511719,412.79951062359436,407.17870911735395,407.3356632361391,22032800
2024-02-12,407.345458984375,412.72099505038886,406.84516963028506,412.54443290280494,21202900
2024-02-13,398.5758361816406,402.25436384146246,395.7016870880575,397.22213321307663,27824900
2024-02-14,402.4282531738281,402.77222335184723,397.59311635632974,401.03275815392834,20401200
2024-02-15,399.54876708984375,402.07445398469247,397.31792461353893,401.10153638347543,21825500
2024-02-16,397.0919189453125,401.2489827226472,396.48261574205486,400.92465682975353,22296500
2024-02-20,395.84381103515625,397.51447618664315,391.1462443294289,396.2860326967427,24307900
2024-02-21,395.2442932128906,395.3524118295115,390.3698381114288,393.2689765841808,18518900
2024-02-22,404.5509948730469,405.710638303165,401.52412337910727,403.1161813071161,27009900
2024-02-23,403.26361083984375,408.6884066709004,401.9172415297094,408.5017108463529,16295900
2024-02-26,400.5119323730469,405.05225512208284,400.3350137011801,404.3643147092536,16193500
2024-02-27,400.45294189453125,401.27845233828214,396.88553712565647,400.9541264549498,14835800
2024-02-28,400.68878173828125,402.24152110085487,398.33017625490425,401.1408405413653,13183100
2024-02-29,406.5067138671875,407.05705416129825,398.9198455368932,401.59293981884394,31947300
2024-03-01,408.33465576171875,408.6982702714908,403.7943329800158,404.1775917906704,17823400
2024-03-04,407.7646179199219,410.1527047870807,405.2094495475142,406.3101300793095,17596000
2024-03-05,395.7062072753906,407.1061687535314,393.7308905561475,406.8211614689715,26919200
2024-03-06,395.1558837890625,398.17294829822555,391.5197089331465,396.02071283324057,22344100
2024-03-07,402.0843505859375,402.713298120837,395.3033178435415,399.11641162004844,18718500
2024-03-08,399.21466064453125,403.3422428484954,397.35723965535834,400.92464441897226,18002200
2024-03-11,397.5439147949219,398.68391382966877,394.34015491255184,396.7970416276203,16120800
2024-03-12,408.118408203125,408.4034154899357,399.7748296289143,400.5905029088669,22457000
2024-03-13,407.9415283203125,410.96839994406946,404.3544792559954,410.88979275530687,17115900
2024-03-14,417.886962890625,420.4421311587594,410.7816354740665,412.9928335922281,34157300
2024-03-15,409.2388000488281,415.3122180052063,405.67139503823444,412.0593017539116,45079900
2024-03-18,410.12322998046875,413.4744273628243,406.6442696787311,407.10616562272253,20106000
2024-03-19,414.1426696777344,414.3981955018545,408.3837114296865,410.62439098905713,19837900
2024-03-20,417.8968200683594,418.61421185332546,413.4056235884817,414.7225113763612,17860100
2024-03-21,421.9654235839844,423.3904300401875,419.7935438740281,422.41748239432127,21296200
2024-03-22,421.3462829589844,422.446963535343,418.7223444405752,422.2897491598315,17648500
2024-03-25,415.5677185058594,420.03927125139006,414.3392748930156,417.9066799433217,18060500
2024-03-26,414.3785400390625,418.64369211377476,414.08372560652526,418.2702405050307,16725600
2024-03-27,414.162353515625,417.13029224439015,411.7841036640323,417.12045509904823,16705000
2024-03-28,413.4645690917969,414.5947310272611,411.89215553357553,413.70042062857715,21871200
2024-04-01,417.2481994628906,420.5109524938084,414.9387197575333,416.6388963047316,16316000
2024-04-02,414.1722106933594,415.0960026612766,410.6342871982826,412.8651299341305,17912000
2024-04-03,413.19921875,415.9607570118389,411.86265678472216,412.49163417809825,16502300
2024-04-04,410.673583984375,421.27751676074166,410.3689323931849,417.66095627375125,19370900
2024-04-05,418.1817932128906,419.1547408159618,411.10597696046364,412.76683489834704,16554800
2024-04-08,417.26788330078125,419.91149627913853,416.00012113110665,417.8378979159273,14272400
2024-04-09,418.9287109375,420.3635245342137,414.34907001434647,419.0859553029516,12496900
2024-04-10,415.9607849121094,416.7174952724338,412.4621804028437,414.90923013212864,16216600
2024-04-11,420.55023193359375,421.96540116941117,415.07628079166767,418.4766338120234,17966400
