Date,Close,Volume,SMA_20,SMA_50,SMA_200,RSI,MACD,Signal,BB_Upper,BB_Lower,Daily_Return,Volume_Change
2020-10-15,0.052347737954129836,0.14824070448176674,0.01029432533896224,0.0,0.0,0.6294344820830291,0.5046821910578136,0.42715208429624585,0.023973315847151455,0.0031309975997713124,0.30415099139611507,0.3006492861952156
2020-10-16,0.04921622654056379,0.137640863083973,0.012552922296234392,0.0006152779269971154,0.0008799630594648056,0.561795021756166,0.5036027616895502,0.43683018039645116,0.02550199558386035,0.00615660583895028,0.31090410040683636,0.2286336017804212
2020-10-19,0.03993986254188675,0.11683986740244708,0.014253133100462834,0.001162240825122618,0.0017270090242390568,0.5163618854396523,0.4932395888468919,0.44211773143233213,0.0254969494603261,0.00967685609947655,0.2513652636335291,0.2109195464453844
2020-10-20,0.0411412185391945,0.09196200964484667,0.01549827519168867,0.001787722510199985,0.0025648602708866486,0.504251110859691,0.4852845828528312,0.44446331562765334,0.026056801233859894,0.011648997871814504,0.35279608493235415,0.1998820376446488
2020-10-21,0.04070790692016135,0.07620377874664987,0.017588825988309353,0.002630563574053224,0.0034004253207661206,0.45498237563849714,0.4778149114422937,0.44457029697104083,0.024299292208567635,0.017860355407214312,0.3367485441625994,0.21248349090168234
2020-10-22,0.04068812895333884,0.0919663728417174,0.01954994241520236,0.0031770810033334707,0.00421646599964054,0.5722266861775465,0.4711880698551453,0.4430860534879084,0.021960671510960483,0.024428917642265846,0.34080165368227566,0.2815760206500286
2020-10-23,0.04179115487031193,0.05085578652622989,0.020925553797398022,0.003720934024614153,0.005017201766335022,0.5063969259825025,0.46632193639910213,0.4407459232443812,0.02106846767981274,0.02823195598064543,0.3518157439383543,0.15952521662444735
2020-10-26,0.03338135191483693,0.12591695309236123,0.021266843796403534,0.004089563696676235,0.0057733031578092175,0.5200572122065934,0.45420778860606836,0.43600410579184284,0.020847094129083032,0.029175510593831167,0.25866231209690455,0.4501291965204377
2020-10-27,0.037694627943480885,0.08303763584540756,0.021967169068194736,0.004415170604026519,0.006525553593026312,0.4808568765703452,0.44816618282204,0.4307794594329112,0.020406402211724295,0.031097094773569367,0.3838662296896596,0.17034265596405382
2020-10-28,0.01599061056573825,0.20768544404799955,0.021320066434033502,0.004134371138460269,0.007155720133591004,0.29581129210226537,0.4232035410825563,0.4206863570072923,0.02180464777132951,0.028256022364319677,0.12694618391415335,0.5197305185118054
2020-10-29,0.025345775457384145,0.15223357501808,0.020708457643359712,0.004147239304539974,0.007841922226466402,0.3034250657677949,0.41205081668975113,0.4099699128259124,0.02205714207414511,0.026720181525778375,0.43700117115831233,0.17558007156860933
2020-10-30,0.01153963510770728,0.27545025464707734,0.020193907326362392,0.003679242063056809,0.008418564575860543,0.07026239542579343,0.390704184077284,0.39633996639139885,0.023368090629265925,0.02424699035369504,0.2017478416023909,0.4370249105568842
2020-11-02,0.012721213138192411,0.13445954716561276,0.019131405762856768,0.0031517957434009647,0.008989245195399675,0.0839894057486184,0.3752943454154512,0.38178558173847343,0.024718064241724957,0.020599068470353865,0.35322309459303886,0.1013767478279683
2020-11-03,0.02191896282849315,0.15418501481850738,0.01907818971708186,0.0027534443339434223,0.009617276471469038,0.1973850136082575,0.37202830215109595,0.36936838297189917,0.024779265752605806,0.0204232547281904,0.4359660996461629,0.27857855473389215
2020-11-04,0.046064874965310865,0.32938973056168525,0.019807736682285748,0.002800018241809088,0.010385653877660772,0.39695126307556744,0.3919579509564197,0.3641557465976721,0.025594747440039423,0.021054672276487718,0.586072540182734,0.5156393268963664
2020-11-05,0.06079697245352156,0.20027182716504555,0.021162484843265217,0.002907817499847143,0.01123534770710266,0.4897089303415146,0.4212411795836865,0.36692252409205806,0.02852365839560478,0.020706305034969064,0.4841344688060589,0.1307304781869723
2020-11-06,0.06123009748796193,0.13976301296196708,0.022091385984654877,0.003065736205523195,0.012110323356743335,0.5468377515631009,0.44446745232545226,0.3746380040080354,0.03087749000667883,0.02009588659902639,0.3450970245239095,0.16722309759588488
2020-11-09,0.04937364174190906,0.3883414288815272,0.021471415425857066,0.0028909555234589712,0.012968010901093452,0.4723413926953362,0.45146610752403804,0.38246829520368875,0.029105677527834217,0.020719194995425627,0.22880779400685072,0.6535638859310062
2020-11-10,0.03919140954584199,0.29282995858235367,0.02031289690177207,0.0023825873176547274,0.013723410599887464,0.42486493018536914,0.44719922688471214,0.3877217493461368,0.026349047950061655,0.02128799686369165,0.24263980129630922,0.17117192667104772
2020-11-11,0.051678085851054045,0.11327349936024624,0.020072844612541108,0.0019318891163325747,0.01455073000136653,0.4775104072826602,0.45484599711981977,0.39373595150806934,0.025618265761552572,0.021577440898636002,0.46381161135389165,0.07044874692318767
2020-11-12,0.048999415243886624,0.10406551776421065,0.01989540505845122,0.0012948742708660532,0.015352233908911717,0.46144675272730745,0.4578973414848864,0.39927014438743236,0.02514887289892387,0.02171529048272758,0.3152253687644335,0.22824866413730768
2020-11-13,0.05398234337560637,0.05166515954574756,0.02014797857633932,0.0014510181053878357,0.01622643970903448,0.5186292907717818,0.4643067178171661,0.4052158120340219,0.0258470656384876,0.02148677000791388,0.3891602504466176,0.14299768334087837
2020-11-16,0.0584530346055957,0.08090675957367204,0.021129057546334207,0.0018777632507772646,0.017088293553673473,0.5191953748003622,0.4728064395845747,0.4119858401798922,0.028113707020580025,0.02107796081620572,0.3838332085266523,0.3246805320155301
2020-11-17,0.05662152024399303,0.03550278753740077,0.021949413906632187,0.002867877995917145,0.017878000822588058,0.6309037366764214,0.4770946247581533,0.41841768832909715,0.0298455562512846,0.020911874051688817,0.32358220539213084,0.1441815409078408
2020-11-18,0.05236739153122394,0.0694599125833507,0.022567291551453317,0.0034103988131981566,0.018632752556793974,0.570018351183855,0.47582303642643803,0.42326194104568704,0.030897542005135614,0.021058161407089715,0.30042007046652824,0.3499547882113444
2020-11-19,0.056838269345805825,0.04027448871513668,0.023423145051166383,0.004299378121989772,0.01939120374542813,0.6837582451737383,0.4781738385949378,0.42769422334494617,0.03250595556780966,0.02109816942212528,0.3839560791819801,0.17547313668918577
2020-11-20,0.05289909542545579,0.057666736841416336,0.02401179441071999,0.005183471281936858,0.020137463783150844,0.6496533210415247,0.47565953737435746,0.430644437865269,0.033451558694656436,0.02129841088777029,0.30343822967807593,0.2968898804273411
2020-11-23,0.05291893558714256,0.06294784125380824,0.02504716060293455,0.005859080819724638,0.020850666805321327,0.6152379600661262,0.47297583288688694,0.4323688683234149,0.03448566443948986,0.022326990899340537,0.34118612374410656,0.259111770380031
2020-11-24,0.06095457423945949,0.05008295528050448,0.0262797880573582,0.006542673775593033,0.0216124491356674,0.5367216903164695,0.4775064983634068,0.4348216793370271,0.036472413307586105,0.022739131510388977,0.41813520928155196,0.21320804827293718
2020-11-25,0.06451914849260176,0.0435926999353156,0.02885148824146544,0.007503957721028187,0.022368923776007743,0.4620145487172546,0.4835568024087306,0.43821718107075697,0.03723702143825547,0.027233506539567243,0.3747403083277388,0.22759772645623574
2020-11-27,0.06989608108916645,0.00997590424528147,0.031212367717536993,0.008776649604579467,0.02316181865858602,0.49772085025958285,0.4923830075024441,0.44302441692711403,0.039384546435754064,0.029805210086571776,0.39158636525560614,0.14847877031421775
2020-11-30,0.07109731269674568,0.06818694989631953,0.034368541321026846,0.010229443981967123,0.02395402191063567,0.6231767707113791,0.49947206249414094,0.44854952762823563,0.03849667804252588,0.03728452158824014,0.3521946618750385,0.4735079148283203
2020-12-01,0.07866045696556989,0.06646948652808425,0.0378628968638689,0.011824195832251028,0.024791320688208773,0.793562588180492,0.5109262224885349,0.4556829853301981,0.037507783733156,0.045571570572549125,0.4113628249030015,0.24125244141550348
2020-12-02,0.07942843914898023,0.04519181158843273,0.04091052898219483,0.013215771863693382,0.025606358569264742,0.7422218899470947,0.5194674445543499,0.4634130765013462,0.03704502561673384,0.052369437865154356,0.3480505113569215,0.19340457196065985
2020-12-03,0.08027528442022391,0.04087606448368655,0.04272346050768561,0.014995499749049124,0.02645291699431962,0.7941493091901863,0.5257010975965005,0.47107383579579387,0.04015851114752178,0.0527698219312851,0.34876498170655323,0.23311340884881745
2020-12-04,0.08271749015362018,0.021805621761008073,0.04388510686698921,0.016775667499868585,0.027368404194980545,0.7820510455679666,0.5315119705277354,0.47857897746013706,0.04353687191931532,0.05153903129722748,0.3633698448918037,0.18921882913566715
2020-12-07,0.08612471140028133,0.03008969641966973,0.045204361184481234,0.018358880586381576,0.0284110534493337,0.7766046157063569,0.5378062134174807,0.48607413024206125,0.04729609939128987,0.050224572454525274,0.37208411006957004,0.2742218795089548
2020-12-08,0.08817303705856117,0.01640289323584497,0.047260479426276536,0.01973803672228036,0.029538313057673404,0.8231743828119726,0.5431670885418636,0.49334018698385707,0.05091458147984251,0.05058474588995654,0.3595799293518934,0.2012549451633679
2020-12-09,0.07442585744016639,0.18273777514046768,0.049127678398421804,0.020863006654008864,0.030568350069566264,0.6601830233631059,0.533318075788335,0.49681990561038447,0.05039607590868356,0.05500225516642332,0.21668952222024712,0.8553254552691127
2020-12-10,0.07680879146795927,0.06645966933512513,0.05045944405678837,0.02195781078034187,0.031742771931383196,0.646364810800871,0.5263876654519174,0.4979619397334998,0.051169980735053744,0.05692333342627709,0.36304201795504876,0.08527842129718807
2020-12-11,0.07548938961835872,0.06231954090442525,0.05186324221115468,0.022827272109818275,0.03290722220103459,0.6865759487928178,0.5184435399531998,0.49699368787267173,0.05122058166625687,0.059770984470577826,0.32883767472611986,0.23528389699233143
2020-12-14,0.07980266564700267,0.07346969050753795,0.0532315531138885,0.024146098035771724,0.03397080338849534,0.7121688325631421,0.5149370142989409,0.49538842760961854,0.05198875458737995,0.06177377492884306,0.3808297106280104,0.27342504300462167
2020-12-15,0.0862035122932503,0.05658520941708779,0.05470214983134902,0.025349588155297198,0.0351565867483522,0.7028917546905686,0.5168526545135862,0.49455801426901774,0.053825525972131305,0.06283911491280181,0.39968308593174123,0.2059790219501883
2020-12-16,0.089532057036671,0.05523752698364563,0.056446196471623855,0.02684985298162279,0.036258006941416676,0.7015069007557662,0.5201903217722645,0.49468434160614,0.0557748159086926,0.06434878013306033,0.3711913079295859,0.24187645459505283
2020-12-17,0.09351022713688806,0.04579447815620026,0.05862650196653163,0.02822856224783088,0.03746312576962241,0.6930503288336018,0.5251970295050404,0.4959714394895739,0.057491994799809265,0.06700987234340405,0.37688713512137084,0.22045904801757998
2020-12-18,0.09165899700332714,0.14092798652644806,0.06047177642879853,0.02949948206191877,0.038699702300843186,0.6565588621095375,0.5261334832198298,0.49722295375923653,0.05875555282015488,0.06946606993709192,0.3244021373825598,0.5150228641842388
2020-12-21,0.0905166017373017,0.11868713587758613,0.0624652621598879,0.030553920827312453,0.040102379893358964,0.5787359324287034,0.5245173166011619,0.4978413124269643,0.05853761163040172,0.07382149819090478,0.3307247439222831,0.20907234995114413
2020-12-22,0.09217397047908338,0.05913386178919432,0.06454552636671151,0.03125443179338616,0.04138893266315058,0.586884566875532,0.5234751675563167,0.49808912529442684,0.057580905669967763,0.07915060618740455,0.35592446333363864,0.1374299982775662
2020-12-23,0.08909600884361224,0.032000231249434144,0.06603684128457721,0.03188606038819097,0.04276317499514848,0.5344347911860996,0.5185723979171639,0.49712596140777254,0.0568657083436549,0.0830025283074245,0.3133459966596253,0.17568698341009986
2020-12-24,0.09177940626046044,0.0079137483242597,0.06748145950130702,0.03268725431754038,0.044368198088323596,0.5367463216434132,0.5159595425145973,0.4957364725378749,0.05656989290253378,0.08630701606675273,0.36522291721303146,0.16899421707216603
2020-12-28,0.09793532953140283,0.039070791778428135,0.06896735921025354,0.033714045997614184,0.04583090021174974,0.5616330808183072,0.518340142434385,0.4951888203395045,0.0579363210737055,0.08790968170302116,0.396330703637675,0.3702443141982411
2020-12-29,0.09848786870514903,0.05747366537988717,0.0704188823951426,0.03482381535562917,0.04757293848318711,0.5484128647579578,0.5194913127770837,0.49502339863786327,0.05906755089971294,0.0896941549040321,0.3459128246698169,0.3004161670960687
2020-12-30,0.09850752228224313,0.01529355043146563,0.07147064912270806,0.03614296347603041,0.049161305298246805,0.8002636889015546,0.5191797387752907,0.494817252696782,0.06063610781515527,0.09018202384230312,0.34117040292308076,0.13575262117162634
2020-12-31,0.10002681842545247,0.03423691504528452,0.07256223065474288,0.037469272718247515,0.050825303041238556,0.7951230863531331,0.5190945062409846,0.4946321452596142,0.06228076832711171,0.09067037858070215,0.3545036777160206,0.3156432621067983
2021-01-04,0.09128620098718188,0.16346662536173628,0.0731457383673616,0.038608472437809516,0.052423242379737056,0.6385962119865003,0.5098227271139871,0.49228767307306476,0.062437854739410326,0.09170776529937186,0.26347380194706843,0.6475689048389595
2021-01-05,0.09631739233353764,0.07629813287897909,0.07386644565495071,0.03986143761607708,0.05413526164597626,0.6446311333212351,0.5060295451164581,0.4895135306989573,0.06321885788074788,0.09235797833323867,0.3862571369710961,0.11600281883711494
2021-01-06,0.08779377277653677,0.2043917758102184,0.0739548951659389,0.040897577137675944,0.055793766783196475,0.45137336335193906,0.49419963306955234,0.484491835978616,0.06324633353239639,0.09251128844735335,0.2649426568251203,0.5391941052819621
2021-01-07,0.10247343999420844,0.08214154428808441,0.07471272448521149,0.042453772118465016,0.057383451740106506,0.5608756534205346,0.497387011184469,0.48122953630616494,0.06503473736089038,0.09215513556769028,0.4738165916485049,0.08971097400750566
2021-01-08,0.11046429834428573,0.10156322435885547,0.07662252991243734,0.04409279908927122,0.05903824603178354,0.5902380567478025,0.5061984639145753,0.48070703635894624,0.06749646042959123,0.0934565289095528,0.4115887799790095,0.2883768706528602
2021-01-11,0.10136848603644455,0.09496716148955177,0.07792403566022188,0.046015806845605245,0.06052227991645165,0.5132506938719703,0.5037197775978177,0.47970186187544767,0.06762226130956528,0.0960118608195002,0.26166118014655765,0.23233737737201468
2021-01-12,0.10038201329502305,0.07598943670037599,0.07924318450803325,0.04770588482625737,0.06207951139704915,0.5147415644091711,0.49982567834154457,0.47797525143444497,0.0667701445533172,0.09965507519617212,0.3322654038620937,0.2064251127149477
2021-01-13,0.10456480449852967,0.04125620801104761,0.08055541849990278,0.049801136333589846,0.06358137864170965,0.532386062694721,0.4995853180490981,0.4765370242750798,0.06687022508604512,0.10226023872985535,0.3780721906378847,0.16558477550849604
2021-01-14,0.10123053782760061,0.044537877457434275,0.08135175414041829,0.05179467525625869,0.06508257494970038,0.5299613975638928,0.4953490341881731,0.4743829117861306,0.06702145731125397,0.10374389614517265,0.31163875210912584,0.25504068068058555
2021-01-15,0.09631739233353764,0.10790567641004888,0.08171133324124513,0.05347038756707101,0.06665088144179698,0.4674151407960973,0.4865891783994479,0.47058450477295116,0.06691350778813854,0.10460331163976544,0.29750479734732516,0.4267554419852919
2021-01-19,0.10529497220449324,0.05019312600149002,0.08233584888409617,0.05480445609210072,0.06822958479435026,0.48749730381874173,0.48706395602469726,0.46765824895136204,0.06800574102353552,0.10472004952783964,0.42109917354326065,0.13487749533351645
2021-01-20,0.1198167266619059,0.08395936118434615,0.08382802733497274,0.05613378695790072,0.06992863261830495,0.5688744144499382,0.4998289421383869,0.4683411342540671,0.07279409579510643,0.10265660740010796,0.46870445078320117,0.33795449331016664
2021-01-21,0.12492696768068767,0.05343061807956072,0.08565155526744761,0.05756846280055328,0.0715015187183109,0.5927386883158641,0.5134870748138685,0.4721229094134353,0.07802460482043938,0.10080277740826216,0.3849150927456765,0.1785830113972366
2021-01-22,0.12307237902445867,0.03422600705310773,0.08728897206052133,0.05922841560032743,0.07306404251090881,0.5717026843350244,0.5213320917117757,0.4770067309228151,0.08171279003994114,0.10022243309129064,0.32518308093169584,0.19400600330311812
2021-01-25,0.12837983995768765,0.1295138635126571,0.08937076228178775,0.06123725035419858,0.07460891577090922,0.6651787325798928,0.5310705121980814,0.48322071676089434,0.08589875391231339,0.10002554929990537,0.38637879118166923,0.5419682444212788
2021-01-26,0.12932700554492094,0.05543496164204549,0.09136054339034194,0.06298617504949033,0.07615609022597924,0.6488620773192626,0.5382014810109252,0.48988115638752894,0.08969063132774047,0.10006215863923074,0.3490283002726636,0.11791671275315141
2021-01-27,0.11125367556098842,0.21777806380957265,0.09206633001403774,0.06438835828249556,0.07756687943144303,0.571322566656405,0.5258471397474231,0.49228289554291615,0.0901806184570837,0.10099441251769248,0.18794480277872702,0.6736081283826212
2021-01-28,0.11498269303513309,0.14999743662183845,0.09294044954407932,0.06576229907087461,0.07889444685983127,0.5153386508525315,0.5182676567986169,0.49240878766443963,0.09098636352812561,0.1019351714864658,0.37347974134406314,0.16291415131264222
2021-01-29,0.10164469342845339,0.21775079382913065,0.09310669942423111,0.066735125982617,0.08016975280214,0.3762029062280117,0.4989374247088412,0.4879303741914691,0.09094382529233269,0.10232459284784867,0.22548956168385384,0.3517785248477268
2021-02-01,0.11715316940674436,0.11078156854745903,0.09401428580233406,0.06809850999986855,0.08149388751804143,0.5249150840587142,0.4969509962475688,0.4838770795576561,0.09190858939139879,0.10316356795716919,0.47818412389970544,0.11521051386112821
2021-02-02,0.12753150200970276,0.10142687445664562,0.09593505348449904,0.06979146811871584,0.08285689574263488,0.578316823576166,0.5038930594956972,0.48227894508002916,0.09378688877510843,0.10511489197938373,0.43056461376273975,0.22775198652836734
