generation,best_fitness,avg_fitness,mutation_rate
131,1.0,0.8456850910904731,0.01
132,1.0,0.8437245747995229,0.01
133,1.0,0.8431210133358391,0.01
134,1.0,0.9368074224994736,0.01
135,1.0,0.8856047029216453,0.01
136,1.0,0.9241183998984089,0.01
137,1.0,0.8610976472120274,0.01
138,1.0,0.9235335830938701,0.01
139,1.0,0.8447495315180861,0.01
140,1.0,0.9130055992029048,0.01
141,1.0,0.937786500132475,0.01
142,1.0,0.8339522994259987,0.01
143,1.0,0.9414336793661371,0.015
144,1.0,0.8821626727539589,0.014249999999999999
145,1.0,0.9869327863252291,0.013537499999999997
146,1.0,0.8758954453418536,0.012860624999999997
147,1.0,0.9486030493050157,0.012217593749999997
148,1.0,0.9275626619981506,0.011606714062499997
149,1.0,0.8660630700497559,0.011026378359374997
150,1.0,0.9031885018193172,0.010475059441406247
151,1.0,0.9505248061089526,0.01
152,1.0,0.8747008076143022,0.01
153,1.0,0.8746503907181623,0.01
154,1.0,0.9050194946091953,0.01
155,1.0,0.8734439373826947,0.01
156,1.0,0.8699686907532146,0.01
157,1.0,0.9260304378911809,0.01
158,1.0,0.8978270682047426,0.01
159,1.0,0.9268547976208845,0.01
160,1.0,0.868975838162013,0.01
161,1.0,0.8993648158861924,0.01
162,1.0,0.886613675716064,0.01
163,1.0,0.8612519954984342,0.01
164,1.0,0.8229145331738543,0.01
165,1.0,0.8861227650556365,0.01
166,1.0,0.8169660269585755,0.01
167,1.0,0.9375112969350892,0.01
168,1.0,0.8232802025934315,0.015
169,1.0,0.922798608832479,0.014249999999999999
170,1.0,0.8732104956258127,0.013537499999999997
171,1.0,0.8413263152841264,0.012860624999999997
172,1.0,0.9267335211277227,0.012217593749999997
173,1.0,0.9583116624231728,0.011606714062499997
174,1.0,0.9007786168195484,0.011026378359374997
175,1.0,0.8852682744011798,0.010475059441406247
176,1.0,0.9266597683384484,0.01
177,1.0,0.8993967591774575,0.01
178,1.0,0.9171397903453692,0.01
179,1.0,0.8852070069504937,0.01
180,1.0,0.9346477072966896,0.01
181,1.0,0.8241499685115392,0.01
182,1.0,0.9520883202482251,0.01
183,1.0,0.9388760666618248,0.01
184,1.0,0.8861397317386358,0.01
185,1.0,0.8671571366867061,0.01
186,1.0,0.9386837140964398,0.01
187,1.0,0.9818410505526945,0.01
188,1.0,0.9176678592859924,0.01
189,1.0,0.8907451791868508,0.01
190,1.0,0.9485546031479957,0.01
191,1.0,0.9384740020856884,0.01
192,1.0,0.9043745604304888,0.01
193,1.0,0.9462516611120653,0.015
194,1.0,0.8844029445582204,0.014249999999999999
195,1.0,0.8850506499335906,0.013537499999999997
196,1.0,0.9010742572751815,0.012860624999999997
197,1.0,0.8323345365295425,0.012217593749999997
198,1.0,0.8637805975057314,0.011606714062499997
199,1.0,0.9260331668124009,0.011026378359374997
200,1.0,0.8776479055218438,0.010475059441406247
201,1.0,0.9145415244692221,0.01
202,1.0,0.9548651963629418,0.01
