generation,best_fitness,avg_fitness,mutation_rate
0,0.7804878048780488,0.04362963811538538,0.18
1,0.7833333333333333,0.21866028987188188,0.17099999999999999
2,0.7833333333333333,0.2155006026740323,0.16244999999999998
3,0.8571428571428572,0.2820245143423322,0.15432749999999998
4,0.8571428571428572,0.30909206495064095,0.14661112499999998
5,0.8571428571428572,0.46055978199767933,0.13928056874999997
6,0.8571428571428572,0.5183965377474498,0.13231654031249998
7,0.8974358974358974,0.5331592480536872,0.125700713296875
8,0.8974358974358974,0.5861397751420772,0.11941567763203123
9,0.8974358974358974,0.6131233240013333,0.11344489375042967
10,0.9166666666666667,0.6715875965475794,0.10777264906290818
11,0.94,0.6668691272412853,0.10238401660976276
12,0.94,0.7302870303319984,0.09726481577927462
13,0.9423076923076923,0.7682343729455521,0.09240157499031089
14,0.9473684210526316,0.7034324028198745,0.08778149624079534
15,0.9473684210526316,0.6842999372584312,0.08339242142875557
16,0.95,0.701687656196631,0.07922280035731778
17,0.95,0.7381886332092,0.07526166033945189
18,0.95,0.8080706951351672,0.07149857732247929
19,0.95,0.7853646363961851,0.06792364845635532
20,0.9523809523809523,0.8495568290704514,0.06452746603353755
21,0.9523809523809523,0.871978342597922,0.06130109273186067
22,0.9545454545454546,0.8472543518270488,0.05823603809526764
23,0.9565217391304348,0.8902290371567733,0.05532423619050425
24,0.9565217391304348,0.8685768051856598,0.052558024380979035
25,0.9583333333333333,0.8091763375142118,0.04993012316193008
26,0.9583333333333333,0.9004933715317344,0.04743361700383358
27,0.96,0.8836443523318823,0.045061936153641895
28,0.96,0.900180961294518,0.0428088393459598
29,0.9615384615384616,0.8742466790698055,0.040668397378661805
30,0.9615384615384616,0.8865894647971326,0.03863497750972871
31,0.9615384615384616,0.8547716152395228,0.036703228634242274
32,0.9615384615384616,0.9094715949138998,0.03486806720253016
33,0.9615384615384616,0.9396973375492342,0.03312466384240365
34,0.9615384615384616,0.9230787072942972,0.03146843065028347
35,0.9615384615384616,0.9258358272245638,0.029895009117769298
36,0.9615384615384616,0.9287902671843861,0.028400258661880833
37,0.9615384615384616,0.9307857945654864,0.02698024572878679
38,0.9615384615384616,0.9041590633589741,0.02563123344234745
39,0.9615384615384616,0.9402975300956715,0.024349671770230077
40,0.9615384615384616,0.9388894556221052,0.023132188181718572
41,0.9615384615384616,0.9380887076815319,0.02197557877263264
42,0.9615384615384616,0.930276454724561,0.02087679983400101
43,0.9615384615384616,0.9367354830233491,0.02
44,0.9615384615384616,0.9224633076991836,0.02
45,0.9615384615384616,0.9231057742286813,0.02
46,0.9615384615384616,0.9407206917606702,0.02
47,0.9615384615384616,0.9229593597662332,0.03
48,0.9615384615384616,0.9388779487909937,0.028499999999999998
49,0.9615384615384616,0.9232589379924439,0.027074999999999995
50,0.9615384615384616,0.9356354522516785,0.025721249999999994
51,0.9615384615384616,0.8945123526008482,0.024435187499999993
