generation,best_fitness,avg_fitness,mutation_rate
0,0.3731100794255713,0.33100419496769407,0.15
1,0.37680669975032893,0.3387914906318216,0.1425
2,0.38282552461682273,0.34834440055123445,0.135375
3,0.38384586547123645,0.3535935419389652,0.12860624999999998
4,0.39030600010283695,0.357428985152858,0.12217593749999997
5,0.39030600010283695,0.3606411915092395,0.11606714062499997
6,0.3960745990713579,0.3643630876713584,0.11026378359374997
7,0.3960745990713579,0.3673120507231416,0.10475059441406247
8,0.40262707631925243,0.3732981453297606,0.09951306469335934
9,0.41210215249875004,0.37247681367684654,0.09453741145869136
10,0.41210215249875004,0.37805961425613505,0.0898105408857568
11,0.41210215249875004,0.38091632704956613,0.08532001384146895
12,0.41210215249875004,0.37877821954875734,0.0810540131493955
13,0.4155840642653217,0.3865633711819682,0.07700131249192572
14,0.4155840642653217,0.38880942115596495,0.07315124686732943
15,0.4155840642653217,0.388922748085803,0.06949368452396296
16,0.4155840642653217,0.3949340763343332,0.06601900029776481
17,0.42107301201481406,0.3989959278833206,0.06271805028287657
18,0.42107301201481406,0.39889261496537987,0.05958214776873273
19,0.42107301201481406,0.3980089230643104,0.056603040380296094
20,0.42107301201481406,0.40069743690773435,0.05377288836128129
21,0.42236773996035415,0.40161378052665386,0.05108424394321722
22,0.42236773996035415,0.408193928389838,0.04853003174605636
23,0.42236773996035415,0.40488581012921837,0.046103530158753535
24,0.42655527464061355,0.40537262856280687,0.04379835365081586
25,0.42792732795651456,0.4050817851773723,0.04160843596827506
26,0.42792732795651456,0.4039859354723489,0.039528014169861306
27,0.4282937211291599,0.41046541082688287,0.03755161346136824
28,0.4282937211291599,0.4141704304553567,0.03567403278829983
29,0.4282937211291599,0.41571301422947954,0.03389033114888484
30,0.4376984711203337,0.41421637876034856,0.032195814591440594
31,0.4376984711203337,0.4177916544574297,0.030586023861868563
32,0.4376984711203337,0.41518049479636276,0.029056722668775133
33,0.4377864210332114,0.419877838155293,0.027603886535336374
34,0.4377864210332114,0.42300770915817376,0.026223692208569554
35,0.4380626809921575,0.42400248232342547,0.024912507598141075
36,0.44828882970053063,0.42629041781825855,0.02366688221823402
37,0.44828882970053063,0.423520031277702,0.02248353810732232
38,0.44828882970053063,0.4282332318625913,0.021359361201956202
39,0.44828882970053063,0.43567349504485436,0.02029139314185839
40,0.44828882970053063,0.4360488634216387,0.01927682348476547
41,0.44828882970053063,0.4351537907599516,0.018312982310527196
42,0.44828882970053063,0.4366921689737531,0.017397333195000836
43,0.44828882970053063,0.43563034944536344,0.016527466535250793
44,0.44828882970053063,0.4369890436779014,0.015701093208488254
45,0.44828882970053063,0.44047952672186624,0.01491603854806384
46,0.44828882970053063,0.43968624996282346,0.014170236620660647
47,0.44828882970053063,0.4396395075070521,0.013461724789627615
48,0.44828882970053063,0.43817027975615197,0.012788638550146234
49,0.44828882970053063,0.4411050341042534,0.012149206622638922
50,0.44828882970053063,0.44255476896883505,0.011541746291506975
51,0.44828882970053063,0.44286325532763327,0.010964658976931626
52,0.44828882970053063,0.43833052086578356,0.010416426028085044
53,0.44828882970053063,0.44490576785804287,0.01
54,0.44828882970053063,0.44250096595460775,0.01
55,0.44828882970053063,0.44182899785955554,0.01
56,0.44828882970053063,0.44107006971145174,0.01
57,0.44828882970053063,0.44391016589017407,0.01
58,0.44828882970053063,0.443525792081597,0.01
59,0.44828882970053063,0.440245800795479,0.01
60,0.44828882970053063,0.44328970689307445,0.01
61,0.44828882970053063,0.4432052885938562,0.015
62,0.44828882970053063,0.4394530624494433,0.014249999999999999
63,0.44828882970053063,0.44047257107326193,0.013537499999999997
64,0.44828882970053063,0.4412937984863523,0.012860624999999997
65,0.44828882970053063,0.44247064392425484,0.012217593749999997
66,0.44828882970053063,0.4415367974650561,0.011606714062499997
67,0.44828882970053063,0.44292637927654976,0.011026378359374997
68,0.44828882970053063,0.44435065084927866,0.010475059441406247
69,0.44828882970053063,0.4411154549329315,0.01
70,0.44828882970053063,0.4408685741872565,0.01
71,0.44828882970053063,0.443132881788058,0.01
72,0.44828882970053063,0.4404715017810999,0.01
73,0.44828882970053063,0.44237660708728677,0.01
74,0.44828882970053063,0.4447385828440678,0.01
75,0.44828882970053063,0.4433536018221302,0.01
76,0.44828882970053063,0.44310838705687466,0.01
77,0.44828882970053063,0.4432314311966498,0.01
78,0.44828882970053063,0.44230041967115985,0.01
79,0.44828882970053063,0.44291800223045386,0.01
80,0.44828882970053063,0.44436526934474263,0.01
81,0.44828882970053063,0.44445688766142677,0.01
82,0.44828882970053063,0.4447452096731723,0.01
83,0.44828882970053063,0.44532685750161266,0.01
