Date,Close,Volume,SMA_20,SMA_50,SMA_200,RSI,MACD,Signal,BB_Upper,BB_Lower,Daily_Return,Volume_Change
2020-10-15,0.012086071010295941,0.13642984816175785,0.005255373959462295,0.0,0.0,0.6541177005820578,0.41753266933087196,0.3777516963667278,0.006199247172376493,0.0053709740387650196,0.38897987818025564,0.14288264210268975
2020-10-16,0.011382372278299552,0.11963311254022554,0.005645541139746607,0.0002501966838208969,0.00021432694716961437,0.5982913701133009,0.41572839661313227,0.3779366821254373,0.006136768132301532,0.006264492320077565,0.38302943378728654,0.1293191629553122
2020-10-19,0.009989407522978382,0.1572931903617636,0.005881360959275939,0.00048245268260692364,0.00042268383486950695,0.5081589387233425,0.4124689950788115,0.37731608725979626,0.006039289419289037,0.006872156048562179,0.3555225431387376,0.20131637398821456
2020-10-20,0.010645372856377587,0.11071796372048504,0.006123734106485201,0.0007330983184910961,0.0006344118992849049,0.4826705754970682,0.4103963195196752,0.37633086392022674,0.005988442287235635,0.007440839449676544,0.43695547331908463,0.09850421932459572
2020-10-21,0.010109266193166377,0.10421355772271385,0.006460687980360105,0.001003336338400343,0.00084086789903276,0.4466090521419935,0.40794491771686814,0.3749646322254865,0.005397545518913971,0.008820457561860985,0.38906877005806,0.14069459352191802
2020-10-22,0.00938226420733368,0.1521605538485473,0.006704324430754013,0.0011975054478201713,0.0010425291753724183,0.5219113371649114,0.40501140742299,0.37317991021041463,0.004789649547368061,0.010022538022099244,0.3811870496283286,0.22209267834999144
2020-10-23,0.010400080595238927,0.11360760831516875,0.006876649673918864,0.0014145314848365426,0.0012486661296497031,0.4503773765849653,0.4036834081102866,0.371438983600717,0.004559685688534806,0.010646315732816554,0.451983042717438,0.10626911316986004
2020-10-26,0.008406631811774451,0.1835570293885378,0.006902204150373778,0.0015740418815818336,0.0014416107446496157,0.3437357835973427,0.4002633907229581,0.36923978480465347,0.0044964817307037025,0.01077176869693177,0.3305528200888269,0.2488981693298351
2020-10-27,0.009541002740628496,0.1251310131173766,0.006943332455256995,0.0016813545694820548,0.0016363161526135386,0.3504430244102392,0.39873858079546404,0.36712086782540093,0.004443941406237592,0.010917989183562245,0.4575097927784103,0.09284030226536391
2020-10-28,0.006123482759906242,0.21035929470214915,0.006726031637608862,0.0017186832179577338,0.0018131447393675837,0.2680090847592977,0.3936293461777779,0.36422095071242006,0.004930732629572748,0.00990856864610725,0.27147879433100347,0.26229819180860164
2020-10-29,0.007886084748159418,0.17218243587163673,0.006584010927731032,0.0018084063602947786,0.0020020215082145257,0.3539450798304916,0.39155871323696806,0.3614127512347773,0.005005017461601771,0.00952496800227761,0.48653429175339835,0.11660476169524017
2020-10-30,0.00571059417756381,0.23761881651061206,0.00645696165061635,0.001848430750858096,0.0021751731133073035,0.21586073406705464,0.3874916053492234,0.35820714691057715,0.005331855389357765,0.008886978928920562,0.3194621101965815,0.21750535342445967
2020-11-02,0.005918158981031714,0.15836463161597217,0.006201600484287237,0.0018384453610707785,0.002349366336971151,0.22098683823243703,0.38456967506737716,0.35495365741771845,0.00554211182761348,0.008110411385769546,0.41949890196434186,0.08732546140106849
2020-11-03,0.007866085623562308,0.14026917932267188,0.0060291547619893415,0.0018690266804747696,0.00253649834845502,0.3174618560480839,0.384523082958687,0.35233987916704185,0.005467002643402233,0.00783180649945122,0.494840274903958,0.13013346485793384
2020-11-04,0.011305794724452055,0.23315988927087544,0.005988328691566042,0.001974787415031598,0.0027433748562481555,0.44188047909615064,0.3883968178630133,0.3511623029748005,0.0053696926529516464,0.007855895273859263,0.5544289419920121,0.2623569821371519
2020-11-05,0.012929627537077444,0.1714708473618972,0.006065591752256377,0.0021151361124437384,0.0029583920166231167,0.5011373324619763,0.3932686820724869,0.3513690524000807,0.00558602288507834,0.007773880146279784,0.474616946908928,0.10044402857260064
2020-11-06,0.014714405888242361,0.21497785586612395,0.006257819318896851,0.00231065343119205,0.003186052487219246,0.5788031709159847,0.39904689014674943,0.3528969828161141,0.006194082588013516,0.007490753403174531,0.4791533193332087,0.19504955346338482
2020-11-09,0.010579889862613837,0.350009216153465,0.006114656476052305,0.002359789953869526,0.003395228358461462,0.46091524669540546,0.39885465048540114,0.3540739960582678,0.005864779646172824,0.007561717012057774,0.2557732045701677,0.26626938062173905
2020-11-10,0.006758368854388186,0.39133275725328187,0.005759122554463966,0.0022991926370460603,0.003575503287169983,0.3988442311017896,0.3943366662873438,0.3539502429809088,0.005489962622704125,0.00723637231975275,0.25771552548299964,0.17344300094626353
2020-11-11,0.009635329889642552,0.2294504297771382,0.005596237530939269,0.002258525795596919,0.003775196449384545,0.466777281177503,0.39396647791807415,0.35376394821723656,0.005142788102497589,0.007285981848147986,0.5332301219891684,0.06713308596761185
2020-11-12,0.009807378493103001,0.20311624359730987,0.005472796408051622,0.0021687406988416813,0.003975766766842623,0.45156677753737434,0.3938275181600457,0.3535821449880308,0.004880492329764799,0.007322663515349624,0.41746221967971403,0.12859088630530802
2020-11-13,0.009098104840343943,0.1899261523996665,0.005349053281065663,0.002197147041220898,0.004178376453182732,0.4754009293213493,0.3928864433265944,0.3532147921687341,0.004676315691246671,0.0072929014225220565,0.38175688453878964,0.13816086672234967
2020-11-16,0.010067103462913271,0.2355598094539133,0.005353262218426469,0.002287234757763046,0.004384298540905683,0.47232749580129313,0.3932030922619482,0.35299557734404113,0.004682720673910415,0.00729452491584371,0.45018242675538345,0.19353083089906947
