generation,best_fitness,avg_fitness,mutation_rate
0,0.3489901296011698,0.31776098463034025,0.15
1,0.3489901296011698,0.32478686884175223,0.1425
2,0.36247627675032346,0.3303876543148636,0.135375
3,0.36247627675032346,0.3337372524950677,0.12860624999999998
4,0.36247627675032346,0.33674655107098184,0.12217593749999997
5,0.36247627675032346,0.33915028141072595,0.11606714062499997
6,0.3630547510323122,0.33995469458414906,0.11026378359374997
7,0.3630547510323122,0.3411316020861791,0.10475059441406247
8,0.36619727683447584,0.34195740530936275,0.09951306469335934
9,0.3710598481094072,0.3453125351623575,0.09453741145869136
10,0.3710598481094072,0.35307840714420974,0.0898105408857568
11,0.37486572020591696,0.356144447934234,0.08532001384146895
12,0.37486572020591696,0.3592125634671295,0.0810540131493955
13,0.37571214178167917,0.360241569302397,0.07700131249192572
14,0.37672474905036263,0.3614604433905897,0.07315124686732943
15,0.3835618496948289,0.361976619506304,0.06949368452396296
16,0.3841193372201579,0.36422584658505336,0.06601900029776481
17,0.384974642902021,0.3622814329443409,0.06271805028287657
18,0.384974642902021,0.3664443894189995,0.05958214776873273
19,0.3856809118250652,0.3672447246198272,0.056603040380296094
20,0.3880507675150352,0.36863203807172445,0.05377288836128129
21,0.3880507675150352,0.37110930611796866,0.05108424394321722
22,0.3902833292218215,0.3719559631071791,0.04853003174605636
23,0.3902833292218215,0.3719316744627622,0.046103530158753535
24,0.3902833292218215,0.3741746862819132,0.04379835365081586
25,0.3902833292218215,0.3790033974319084,0.04160843596827506
26,0.3902833292218215,0.3770362713820151,0.039528014169861306
27,0.39157670274338763,0.38000646931332566,0.03755161346136824
28,0.3921654662774775,0.3796644779540457,0.03567403278829983
29,0.39237859365261213,0.3810186351162681,0.03389033114888484
30,0.3929157659569698,0.38073075213701557,0.032195814591440594
31,0.3929157659569698,0.37973720480542744,0.030586023861868563
32,0.39745933660738925,0.3821850684196174,0.029056722668775133
33,0.39745933660738925,0.38499387156481885,0.027603886535336374
34,0.39745933660738925,0.38093155949297985,0.026223692208569554
35,0.39745933660738925,0.379681550947831,0.024912507598141075
