Date,Close,High,Low,Open,Volume
2020-01-02,5.963803768157959,5.963803768157959,5.884505550296847,5.934968095675587,237536000
2020-01-03,5.868346214294434,5.91209732246454,5.81937484385445,5.844233438817881,205384000
2020-01-06,5.892956733703613,5.898176996723833,5.749026353781372,5.77512766888247,262636000
2020-01-07,5.964300155639648,6.010039801296708,5.876301039294927,5.9212948654387905,314856000
2020-01-08,5.975486755371094,6.01675195985036,5.920052401950536,5.960074415808599,277108000
2020-01-09,6.041113376617432,6.113451710976994,5.987419109058815,6.061745979509196,255112000
2020-01-10,6.073427677154541,6.178579200962617,6.059258531368829,6.148251899667894,316296000
2020-01-13,6.263845920562744,6.288952968255434,6.133835764415242,6.156457378912361,319840000
2020-01-14,6.147011756896973,6.2464456898529646,6.1338363992497795,6.221089716905771,359088000
2020-01-15,6.104502201080322,6.182060796386267,6.078649335978341,6.15968810642731,263104000
2020-01-16,6.188027381896973,6.193993464647111,6.134581559774977,6.157948519655376,284192000
2020-01-17,6.196727275848389,6.214625522525774,6.149247540649398,6.207167801208955,253792000
2020-01-21,6.163417339324951,6.196976374999237,6.129360932560053,6.160185612581765,217916000
2020-01-22,6.217360973358154,6.303868469663997,6.189768016004906,6.208660534025002,239240000
2020-01-23,6.285720348358154,6.294172337265106,6.168637116635187,6.257382051881622,244516000
2020-01-24,6.226558685302734,6.450782516313014,6.172367039643706,6.40106531450616,373512000
2020-01-27,5.971011638641357,6.021971543180985,5.772889179452869,5.922288718346262,470536000
2020-01-28,6.164163589477539,6.196479436751818,5.9836904141412175,6.036887788328454,310976000
2020-01-29,6.103757381439209,6.185790426975521,6.063983338200734,6.149745481810295,258848000
2020-01-30,6.11046838760376,6.123892191463495,5.9511256737179945,6.006062657393327,290504000
2020-01-31,5.877296447753906,6.076661675944388,5.835534340017212,6.064729509694369,370420000
2020-02-03,5.974245548248291,5.993634964765349,5.852935811266366,5.859150343527555,255564000
2020-02-04,6.143281936645508,6.162423375434906,6.065972258437693,6.11593790463185,271544000
2020-02-05,6.233518123626709,6.274285957619516,6.150241893918573,6.264093880586738,208220000
2020-02-06,6.320273399353027,6.320273399353027,6.186783566147902,6.267822328789901,218284000
2020-02-07,6.254150390625,6.302375943450668,6.228794423639679,6.280251702987878,189752000
2020-02-10,6.537042140960693,6.537787486553337,6.271801523877715,6.276773339325847,529608000
2020-02-11,6.659344673156738,6.7739424891195545,6.58327770993193,6.645175522806371,638556000
2020-02-12,6.774934768676758,6.78139822072074,6.673263416300047,6.712042706149319,374644000
2020-02-13,6.731187343597412,6.798305436642116,6.689673676022128,6.717018189663704,528016000
2020-02-14,7.203745365142822,7.332512319115875,7.10953171400664,7.140853290182661,1041924000
2020-02-18,7.372286319732666,7.3906819386275275,7.081193359788082,7.100582772620869,620164000
2020-02-19,7.822971343994141,7.840621144248622,7.49459070572819,7.49459070572819,694332000
2020-02-20,7.673821449279785,7.863243059615663,7.366818730914301,7.774995472066673,810052000
2020-02-21,7.310140132904053,7.5868154972700355,7.225372733301837,7.561708450077723,768180000
2020-02-24,6.793331623077393,7.006866456625877,6.662078754814775,6.716518843394687,856916000
2020-02-25,6.5141706466674805,6.930301930876322,6.412499271487127,6.86840412228699,1055496000
2020-02-26,6.653378963470459,6.847275480502582,6.51292874628162,6.514419911465364,747732000
2020-02-27,6.28301477432251,6.641191518128375,6.190734478134659,6.3402234247130185,906416000
2020-02-28,6.7175517082214355,6.7769991482412415,6.014132953557164,6.030797972715024,1133252000
2020-03-02,6.875746250152588,6.904599643014992,6.491950295924303,6.887436955320719,890744000
2020-03-03,6.61358118057251,6.991158887369875,6.528265410526086,6.931462850373076,652792000
2020-03-04,7.076723575592041,7.086175484127031,6.646165254678037,6.720785660126154,597408000
2020-03-05,6.797643661499023,7.044138573937588,6.753120114977706,6.877486969671298,540328000
2020-03-06,6.617312431335449,6.675765011958639,6.417330292148614,6.618307294181749,515412000
2020-03-09,6.104920387268066,6.452152626694076,5.924339753977124,5.967121698181325,614160000
2020-03-10,6.493940353393555,6.493940353393555,6.118601425283802,6.381015119188688,580648000
2020-03-11,6.130539894104004,6.382507276245163,6.03353389422231,6.354151552200165,499964000
2020-03-12,5.380358695983887,5.873099896236231,5.367673129494751,5.607949780649273,816540000
2020-03-13,5.990501880645752,5.994978999609034,5.462440477167129,5.7333111558750876,634836000
2020-03-16,4.885130405426025,5.62386990228448,4.825434365934162,5.283353073561972,726972000
2020-03-17,5.404238224029541,5.493533932299811,4.750814909910553,4.99730987245585,833632000
2020-03-18,5.044816970825195,5.221915344621923,4.494120840313374,4.977161561552436,874268000
2020-03-19,5.29728364944458,5.390807416150543,4.810262851935263,5.023427318961028,765512000
2020-03-20,5.117696285247803,5.728834719934263,5.102274726874198,5.447268167132194,804636000
2020-03-23,5.290318012237549,5.384588507711456,4.937862326875791,5.11670186259857,643876000
2020-03-24,6.197946548461914,6.284506249716404,5.6723724650335825,5.6960019972439735,1101644000
2020-03-25,6.1093974113464355,6.5123457531006785,6.060645342640623,6.3128613076656235,793432000
2020-03-26,6.398425579071045,6.522294753716267,6.218342158638994,6.316343007132028,696108000
2020-03-27,6.286247253417969,6.544681468954972,6.185509929720243,6.21834277196547,638828000
2020-03-30,6.606119155883789,6.615322467118645,6.307638489346079,6.351664371055623,602252000
2020-03-31,6.55662202835083,6.850127939399178,6.411112532873949,6.646165858837686,949960000
2020-04-01,6.045970439910889,6.505133062019152,6.001447365136863,6.358877795314713,656912000
2020-04-02,6.354400157928467,6.367582918996632,6.027066607171821,6.075071934994346,675764000
2020-04-03,6.066864967346191,6.358380662536107,5.929563928559885,6.316842172617156,663212000
2020-04-06,6.676013469696045,6.712826240772359,6.291222162421738,6.348679878999139,727884000
2020-04-07,6.442950248718262,6.921016732850142,6.3999192267850225,6.897386723143072,784520000
2020-04-08,6.639946460723877,6.664819927163349,6.482000494418423,6.551894702646605,542444000
2020-04-09,6.540452003479004,6.788439412946934,6.4775223191790054,6.765556150158845,525564000
2020-04-13,6.7120795249938965,6.720785167160998,6.392456735653417,6.480757091589397,398408000
2020-04-14,7.062793731689453,7.0968700332485595,6.812567493136743,6.840176949824809,530948000
2020-04-15,6.985438823699951,7.068267211312,6.849630308417041,6.894899655370678,366148000
2020-04-16,7.330183506011963,7.437139095357745,7.12746583956745,7.140648603185694,745620000
2020-04-17,7.270984172821045,7.433655858312724,7.137165405215727,7.41226464837836,539120000
2020-04-20,7.139901161193848,7.30033451878303,7.095626685846547,7.144627352201528,449388000
2020-04-21,6.703622817993164,7.083190258887159,6.64392677965587,7.022002163547339,735160000
2020-04-22,7.1175150871276855,7.16029750557425,6.850126632313321,6.89564456745756,483356000
2020-04-23,7.064284801483154,7.291378671053837,7.039162742308607,7.159550128252678,424160000
2020-04-24,7.203080177307129,7.205069902972947,6.979468506658928,7.054088912190543,352328000
2020-04-27,7.3893818855285645,7.549068993615915,7.312771754298701,7.337396625716924,479388000
2020-04-28,7.247106075286865,7.566480291999541,7.241634092483355,7.536632034839591,442904000
2020-04-29,7.423706531524658,7.47643805187387,7.306552786236492,7.381670378607925,379160000
2020-04-30,7.269989490509033,7.423706940505074,7.2560604626028455,7.3697314829466665,375916000
2020-05-01,7.033692359924316,7.1859172806554765,6.985437955761158,7.072743452911202,342096000
2020-05-04,7.245364189147949,7.259044619148258,6.98643230513877,6.98643230513877,317556000
2020-05-05,7.306304931640625,7.468728031635748,7.245364957293524,7.349335951665621,368896000
2020-05-06,7.407041549682617,7.511758806368057,7.3478431802598525,7.38565081334239,323464000
2020-05-07,7.583144664764404,7.646322956404003,7.494844309602577,7.546083299397135,373732000
2020-05-08,7.772927761077881,7.779146008402371,7.620951462311787,7.6547791642251255,339216000
2020-05-11,8.024646759033203,8.071408625567924,7.739348894683899,7.767953212795398,469060000
2020-05-12,7.762979984283447,8.13110581447116,7.753279478256162,8.082354212800311,493060000
2020-05-13,7.740594387054443,8.037582066189483,7.556282400344233,7.8773977576349425,625852000
2020-05-14,7.989826679229736,7.995298662838856,7.648563532216864,7.802032414632307,602312000
2020-05-15,8.44774341583252,8.457443446163204,7.834117106027025,7.8497872616478075,987660000
2020-05-18,8.70592975616455,8.87133792590906,8.63653320763608,8.716127930897029,774460000
2020-05-19,8.76089859008789,9.041469799498309,8.718364769756874,8.745725629128797,717320000
2020-05-20,8.924565315246582,8.997195509235931,8.843726673941868,8.945458854708415,587536000
2020-05-21,8.730803489685059,9.006648548506421,8.69324445182905,9.005654160074906,761068000
2020-05-22,8.980530738830566,9.046943165034369,8.669116398399483,8.780548617812489,1038764000
2020-05-26,8.673592567443848,9.135243019223017,8.62807463372257,9.110369079581073,770780000
2020-05-27,8.48206901550293,8.589023642130156,7.956245377477276,8.581313337076326,1175892000
2020-05-28,8.444012641906738,8.716126818247057,8.336807522343962,8.36964036521895,734896000
2020-05-29,8.830544471740723,8.830544471740723,8.442022323211523,8.511170268712194,745256000
2020-06-01,8.761646270751953,8.795971650904905,8.645487840751274,8.788509941773912,389876000
2020-06-02,8.780550003051758,8.792489306850127,8.614147438930704,8.751697555312681,391320000
2020-06-03,8.725079536437988,8.821339725699485,8.655931605904515,8.777562925778758,365440000
2020-06-04,8.72607707977295,8.902011297144291,8.637486770862257,8.687753825722185,424280000
2020-06-05,8.878868103027344,8.955512705887044,8.667845785384223,8.753947082988638,481748000
2020-06-08,8.764400482177734,8.84875892563933,8.645700047300858,8.836316752947287,387736000
2020-06-09,9.004288673400879,9.067744989711962,8.710898494136034,8.759423633292464,468488000
2020-06-10,9.323558807373047,9.456194614625154,9.111291963518875,9.125477007268065,632180000
2020-06-11,8.755690574645996,9.218545648596468,8.745487746566454,9.107808701556005,583652000
2020-06-12,8.89130973815918,9.144885268344536,8.663116916824086,9.120249640232714,570908000
2020-06-15,9.131451606750488,9.139912513683827,8.703433946550925,8.774605049032699,400004000
2020-06-16,9.02668571472168,9.224022372872781,8.797995385566145,9.182464923079202,535716000
2020-06-17,9.19340991973877,9.25611913325876,9.02842374462219,9.071724048368797,408304000
2020-06-18,9.175495147705078,9.239697586467326,9.072472033633701,9.184453472998934,254408000
2020-06-19,9.218548774719238,9.401451711981474,9.184706092619049,9.199885984612656,524160000
2020-06-22,9.482819557189941,9.48729919395034,9.230488519718287,9.25711573123115,398468000
2020-06-23,9.406427383422852,9.598039910865843,9.364123799725126,9.506961521630625,375108000
2020-06-24,9.192913055419922,9.512432940136698,9.102332125574206,9.432552256999996,449372000
2020-06-25,9.446239471435547,9.461170645155038,9.139908819257684,9.312608836578514,376072000
2020-06-26,9.112785339355469,9.456194784156569,9.082923937413547,9.456194784156569,592084000
2020-06-29,9.157577514648438,9.162057151917535,8.858960660515779,9.127467403493844,342248000
2020-06-30,9.453954696655273,9.482322883877854,9.223771215786138,9.271051844249367,367892000
2020-07-01,9.486055374145508,9.531595028681618,9.369595252046542,9.476848338743391,326648000
2020-07-02,9.567926406860352,9.692598718504767,9.534082792451693,9.59455267019897,364056000
2020-07-06,9.7938814163208,9.863060925578766,9.667715860624158,9.696831134904459,315892000
2020-07-07,9.8262300491333,10.023565712221714,9.805326973795573,9.900386604188158,357800000
2020-07-08,10.168890953063965,10.17785022631622,9.919546347573037,9.947665821219816,365480000
2020-07-09,10.460538864135742,10.521257441035363,10.186309002332933,10.332382730812473,494548000
2020-07-10,10.430931091308594,10.606119214480618,10.330894381296,10.539926128477521,497676000
2020-07-13,10.005895614624023,10.74248299875102,9.978770984928085,10.54614316937324,457076000
2020-07-14,10.329153060913086,10.354784490993348,9.740380097949847,10.028545492174292,542676000
2020-07-15,10.18009090423584,10.3848916779029,10.00938150824188,10.366228896039699,403984000
2020-07-16,10.088019371032715,10.159686933380636,9.849872362524458,9.96882151149735,344964000
2020-07-17,10.154463768005371,10.20124699622671,10.04123873003893,10.178353278007162,266284000
2020-07-20,10.46228313446045,10.482688788071664,10.10991539172372,10.226873884937834,284852000
2020-07-21,10.280874252319336,10.511307409960915,10.239316810486173,10.464523249805001,277036000
2020-07-22,10.390616416931152,10.553611049792725,10.244045222912812,10.319694993925742,367292000
2020-07-23,10.083043098449707,10.498368886085727,9.984997020400378,10.401816020804677,411660000
2020-07-24,10.147492408752441,10.3169573132017,9.731917986447955,9.829465676237367,473292000
2020-07-27,10.373445510864258,10.393601505544966,10.170634417210804,10.185068171231439,292132000
2020-07-28,10.168394088745117,10.334126413834573,10.16217347835774,10.326412591156744,271636000
2020-07-29,10.417242050170898,10.467757814861779,10.299288712626408,10.342836785635788,284508000
2020-07-30,10.565059661865234,10.57401798861962,10.247779023481753,10.327161360719078,308880000
2020-07-31,10.565807342529297,10.716858214499968,10.384895060573951,10.514544480145966,386080000
2020-08-03,10.959482192993164,11.047574145206553,10.665842352281864,10.683012873856836,412720000
2020-08-04,11.175978660583496,11.175978660583496,10.855712561468552,10.999048630506225,310336000
2020-08-05,11.23470401763916,11.319312100889427,11.11476005840119,11.192151740156225,249924000
2020-08-06,11.283232688903809,11.305628981190738,11.127205723895173,11.29741678585423,244316000
2020-08-07,11.147858619689941,11.451701263494748,10.986605906099884,11.260337487409021,342516000
2020-08-10,11.113518714904785,11.355646995207982,10.806440904133613,11.281988797793014,427796000
2020-08-11,10.799969673156738,11.08539727357645,10.74596911283335,11.022687098568131,354512000
2020-08-12,11.387500762939453,11.41412703456627,10.907722858272763,10.94007327043613,464412000
2020-08-13,11.390233039855957,11.667698065098161,11.303385616468447,11.492757767340668,374460000
2020-08-14,11.510677337646484,11.650778256595569,11.387746937929792,11.476833720238632,366436000
2020-08-17,12.28011417388916,12.352528815873693,11.762761090180327,11.79660376231853,621300000
2020-08-18,12.20421314239502,12.438378830260149,12.030518281471833,12.39259046666804,503448000
2020-08-19,12.082528114318848,12.258213621054422,12.042214226825553,12.239799549527746,622624000
2020-08-20,12.085017204284668,12.317938426854452,11.823976501691238,11.91978322105072,921388000
2020-08-21,12.625014305114746,12.74968661731478,12.139014987859298,12.145485258162156,999868000
2020-08-24,12.661596298217773,12.85296007261866,12.449826868277539,12.824342222900356,490564000
2020-08-25,12.691210746765137,12.702408418241676,12.515772966083365,12.572510303018028,289076000
2020-08-26,12.714101791381836,12.809161420800041,12.619290872485081,12.740230635286169,321244000
2020-08-27,12.57001781463623,12.790745523076161,12.50855215064966,12.722560878862609,317604000
2020-08-28,13.087126731872559,13.087375442447696,12.584206419909009,12.616556830940121,537160000
2020-08-31,13.312833786010742,13.512408867215997,12.977636425986079,13.121967373487212,500840000
2020-09-01,13.761384963989258,13.933389350143239,13.378542954721397,13.421855269799934,511316000
2020-09-02,14.28462028503418,14.663230147107154,13.840045378460548,14.640328637897767,874012000
2020-09-03,12.959357261657715,13.824608283721341,12.82319691718599,13.769098869613762,945128000
