generation,best_fitness,avg_fitness,mutation_rate
0,0.35158778287610853,0.31351222165680875,0.15
1,0.35158778287610853,0.32625095876473204,0.1425
2,0.3572715505791777,0.33525535324422834,0.135375
3,0.36131095632938504,0.3417155378643037,0.12860624999999998
4,0.3633496082535282,0.3453177397593376,0.12217593749999997
5,0.3633496082535282,0.3477032604419461,0.11606714062499997
6,0.36659914406088934,0.35091145088864645,0.11026378359374997
7,0.3695373870938427,0.35468773421701316,0.10475059441406247
8,0.3740721194466796,0.3579935310807068,0.09951306469335934
9,0.37487235095921556,0.35895822662694665,0.09453741145869136
10,0.3765131683180126,0.359422380051704,0.0898105408857568
11,0.376751429892347,0.35976790125764313,0.08532001384146895
12,0.3795066650713896,0.359567131264988,0.0810540131493955
13,0.383161141770958,0.3629368416459047,0.07700131249192572
14,0.3834669801578163,0.3649109333927468,0.07315124686732943
15,0.3838442531267168,0.36702349256263533,0.06949368452396296
16,0.3868060955836772,0.36761271938933815,0.06601900029776481
17,0.3868060955836772,0.37136669460657107,0.06271805028287657
18,0.3868060955836772,0.37146301603665605,0.05958214776873273
19,0.3886046346096926,0.37400512889290594,0.056603040380296094
20,0.3886046346096926,0.37400179522049615,0.05377288836128129
21,0.3886046346096926,0.3736928890767782,0.05108424394321722
22,0.3886046346096926,0.37394967486966835,0.04853003174605636
23,0.3886046346096926,0.3748185440879505,0.046103530158753535
24,0.3886046346096926,0.3788914199160744,0.04379835365081586
25,0.3906193231625044,0.3810199637405712,0.04160843596827506
26,0.3923775543590975,0.38221079168052113,0.039528014169861306
27,0.3923775543590975,0.383189247686209,0.03755161346136824
28,0.3923775543590975,0.38535543521123666,0.03567403278829983
29,0.3923775543590975,0.38648392835576956,0.03389033114888484
30,0.3927884774224516,0.38628418750149807,0.032195814591440594
31,0.3927884774224516,0.38630486995159,0.030586023861868563
32,0.3927884774224516,0.3848400852980904,0.029056722668775133
33,0.3927884774224516,0.38797115648414005,0.027603886535336374
34,0.3927884774224516,0.3873558749389335,0.026223692208569554
35,0.3927884774224516,0.3883249819921215,0.024912507598141075
36,0.3927884774224516,0.38679873088154476,0.02366688221823402
37,0.3927884774224516,0.3866942257344772,0.02248353810732232
38,0.3927884774224516,0.38695655632442705,0.021359361201956202
39,0.3927884774224516,0.3890161369159169,0.02029139314185839
40,0.3927884774224516,0.389223493525321,0.01927682348476547
41,0.3927884774224516,0.388126540924402,0.018312982310527196
42,0.3927884774224516,0.38938289622163497,0.017397333195000836
43,0.3927884774224516,0.38919494995761317,0.016527466535250793
44,0.3927884774224516,0.3898303136777858,0.015701093208488254
45,0.3927884774224516,0.38871791055062327,0.01491603854806384
46,0.3927884774224516,0.3891118517425977,0.014170236620660647
47,0.3927884774224516,0.390629113830088,0.013461724789627615
48,0.3927884774224516,0.3893204165830151,0.012788638550146234
49,0.3927884774224516,0.39064886612719646,0.012149206622638922
50,0.3927884774224516,0.39057186168277963,0.011541746291506975
51,0.3927884774224516,0.388736785469985,0.010964658976931626
52,0.3930101678587518,0.3890927783157616,0.010416426028085044
53,0.3930101678587518,0.39111050809087516,0.01
54,0.3930101678587518,0.3909722748207134,0.01
55,0.3930101678587518,0.3910805818564793,0.01
56,0.3930101678587518,0.39119320921675604,0.01
57,0.3930101678587518,0.3907621603641023,0.01
58,0.3930101678587518,0.3901471017147861,0.01
59,0.3930101678587518,0.38964210289223294,0.01
60,0.3930101678587518,0.39114553688953435,0.01
61,0.3930101678587518,0.39127680451443014,0.01
62,0.3930101678587518,0.39038104113563776,0.01
63,0.3930101678587518,0.3914524510266648,0.01
64,0.3930101678587518,0.39032659161394484,0.01
65,0.3930101678587518,0.38997351395625646,0.01
66,0.3930101678587518,0.3894034555171336,0.01
67,0.3930101678587518,0.38920223035395224,0.01
68,0.3930101678587518,0.390551384243984,0.01
69,0.3930101678587518,0.3894149779040301,0.01
70,0.3930101678587518,0.39051412863269774,0.01
71,0.3930101678587518,0.389297715660585,0.01
72,0.3930101678587518,0.39068355897360624,0.01
73,0.3930101678587518,0.3905138684010447,0.01
74,0.3930101678587518,0.39066050398727065,0.01
75,0.3930101678587518,0.39003517777296515,0.01
76,0.3930101678587518,0.3899683272162848,0.01
77,0.3930101678587518,0.3910328936246042,0.015
78,0.3930101678587518,0.38932004196901004,0.014249999999999999
79,0.3930101678587518,0.39067549210425484,0.013537499999999997
80,0.3930101678587518,0.3889910808509992,0.012860624999999997
81,0.3930101678587518,0.39001844527979246,0.012217593749999997
82,0.3930101678587518,0.39005267864272203,0.011606714062499997
83,0.3930101678587518,0.3916105647866681,0.011026378359374997
84,0.3930101678587518,0.39092747039508763,0.010475059441406247
85,0.3930101678587518,0.39085906771161477,0.01
86,0.3930101678587518,0.3898793062605252,0.01
87,0.3930101678587518,0.3896416904800616,0.01
88,0.3930101678587518,0.39134038730236204,0.01
89,0.3930101678587518,0.3909323956233116,0.01
90,0.3930101678587518,0.38964910512320594,0.01
91,0.3930101678587518,0.38969820239546105,0.01
92,0.3930101678587518,0.3911930561071307,0.01
93,0.3930101678587518,0.38872914286118887,0.01
94,0.3930101678587518,0.39087185433130633,0.01
95,0.3930101678587518,0.3901686510779409,0.01
96,0.3930101678587518,0.3902333731879318,0.01
97,0.3930101678587518,0.3910605266032086,0.01
98,0.3930101678587518,0.39020663868642946,0.01
99,0.3930101678587518,0.3915551789810293,0.01
100,0.3930101678587518,0.39128699779304044,0.01
101,0.3930101678587518,0.39006879011963774,0.01
102,0.3930101678587518,0.3907323484222663,0.015
103,0.3930101678587518,0.39039323338661497,0.014249999999999999
104,0.3930101678587518,0.3906247536425721,0.013537499999999997
105,0.3930101678587518,0.390312327571345,0.012860624999999997
106,0.3930101678587518,0.3902882927335975,0.012217593749999997
107,0.3930101678587518,0.3905687570839476,0.011606714062499997
108,0.3930101678587518,0.3909128478276807,0.011026378359374997
